Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2020/1/22, 05:00:00, 1.1119, 1.1122, 1.1119, 1.1122, 20, 17, 10, 10
2020/1/22, 06:00:00, 1.1121, 1.1123, 1.1119, 1.1119, 22, 18, 7, 15
2020/1/22, 07:00:00, 1.1118, 1.1123, 1.1112, 1.1122, 157, 124, 81, 76
2020/1/22, 08:00:00, 1.1122, 1.1122, 1.1112, 1.1118, 114, 99, 48, 66
2020/1/22, 09:00:00, 1.1117, 1.1129, 1.1115, 1.1128, 186, 161, 85, 101
2020/1/22, 10:00:00, 1.1128, 1.1131, 1.1123, 1.1123, 124, 102, 50, 74
2020/1/22, 11:00:00, 1.1123, 1.1124, 1.1115, 1.1115, 164, 143, 97, 67
2020/1/22, 12:00:00, 1.1115, 1.1122, 1.1115, 1.1120, 92, 77, 50, 42
2020/1/22, 13:00:00, 1.1120, 1.1128, 1.1120, 1.1126, 101, 90, 54, 47
2020/1/22, 14:00:00, 1.1128, 1.1135, 1.1109, 1.1111, 274, 231, 140, 134
2020/1/22, 15:00:00, 1.1110, 1.1115, 1.1107, 1.1112, 224, 180, 126, 98
2020/1/22, 16:00:00, 1.1112, 1.1128, 1.1112, 1.1122, 267, 220, 111, 156
2020/1/22, 17:00:00, 1.1122, 1.1126, 1.1121, 1.1122, 43, 37, 26, 17
2020/1/22, 18:00:00, 1.1123, 1.1123, 1.1121, 1.1123, 22, 21, 11, 11
2020/1/22, 19:00:00, 1.1124, 1.1130, 1.1124, 1.1129, 44, 39, 16, 28
2020/1/22, 20:00:00, 1.1129, 1.1130, 1.1126, 1.1130, 26, 22, 15, 11
2020/1/22, 21:00:00, 1.1129, 1.1132, 1.1124, 1.1129, 168, 116, 127, 41
2020/1/22, 23:00:00, 1.1130, 1.1132, 1.1130, 1.1130, 23, 19, 7, 16
2020/1/23, 00:00:00, 1.1131, 1.1135, 1.1115, 1.1122, 142, 111, 90, 52
2020/1/23, 01:00:00, 1.1121, 1.1125, 1.1121, 1.1124, 44, 35, 12, 32
2020/1/23, 02:00:00, 1.1125, 1.1127, 1.1124, 1.1124, 16, 16, 9, 7
2020/1/23, 03:00:00, 1.1123, 1.1123, 1.1118, 1.1118, 23, 23, 14, 9
2020/1/23, 04:00:00, 1.1118, 1.1121, 1.1117, 1.1120, 22, 21, 14, 8
2020/1/23, 05:00:00, 1.1120, 1.1120, 1.1118, 1.1118, 16, 13, 9, 7
2020/1/23, 06:00:00, 1.1119, 1.1120, 1.1117, 1.1120, 27, 26, 16, 11
2020/1/23, 07:00:00, 1.1122, 1.1127, 1.1121, 1.1124, 66, 65, 30, 36
2020/1/23, 08:00:00, 1.1124, 1.1124, 1.1118, 1.1118, 87, 82, 52, 35
2020/1/23, 09:00:00, 1.1119, 1.1121, 1.1114, 1.1120, 108, 93, 67, 41
2020/1/23, 10:00:00, 1.1118, 1.1122, 1.1117, 1.1119, 61, 46, 15, 46
